HITId,Input.text,Answer.sentiment.label
3UQVX1UPFSOW2O0F2COXV1A7UR3028,"@RepTrentFranks You seem to have some sort of mental disease. Kneeling -NOT disrespectful to our flag, our Veterans. You're disrespecting 1A",Non-private
3JVP4ZJHDPZ0D9EHRF9PIHHOJNZI00,omg Taeyong and Taeil are both type Os... I'm finally free of this type A stanning disease,Non-private
37G6BXQPLQSCLXHUCUDDC8AE4YQQEX,"@ALT_uscis Hannity appears to have liver disease, seems to be jaundiced!",Private
3EKTG13IZUAZ6OTU1NT08UGT3UUMLT,The only thing i miss about untreated Graves disease is the bottomless pit of an appetite.,Non-private
382GHPVPHSY2MUEZPDP4QE5CHHI432,@PandActivist This country isn't even a laughingstock anymore. It's a disease.,Private
3A9LA2FRWSL8E498O9GBRJ3KTH5XHH,@Rockprincess818 @greggutfeld Their bodies reject the cure. And crave the disease.,Private
3ZXV7Q5FJBV0XA772NWOAL6XCK4FCZ,diagnose you with any SEVERE disease if they control the paperwork,Private
3PCPFX4U40X4RBHQ75XJUQVEGZ5QFF,#OliveOil is packed with monounsaturated fatty acids & antioxidants that may help lower your risk of cancer &amp; heart disease.,Non-private
3UXQ63NLAAT3NXPXAY3RUE5ZRVQBLT,#WorldObesityDay is supposed to bring awareness to obesity as a disease. So we can prevent it. Not accept it.,Private
3K8CQCU3KE8LZ0QTH2F2UKM96R8WNW,"Priscilla is an UGLY ass name lol I swear it sounds like a disease. ""Damn bro u got Priscilla "" ??",Private
3I7SHAD35M30R34SXTSQPPYS8AQ7M6,"@SenateMajLdr You're a disease, a sickness that has infested our society!",Private
3K3IX1W4S6YOV8Z3WCW2GKUDEN6PAA,"#ICYMI: Bleeding or sore gums can be a sign of gingivitis, an early and reversible stage of gum disease.",Private
3MD8CKRQZZUK8EIM3AD4EEXB5SORJK,@oda_tac California is an infectious disease,Non-private
302U8RURJZ88KBQORSA68I3VZI6NVD,I watched the #EmojiMovie and contracted every single current and cured disease that has ever plagued humankind,Non-private
3XU80RHWHZNN4QX3PRUN0JXIVHE44N,"By the end of Trump's 8th yr., liberalism will be an old disease that we have been cured from.",Non-private
3HO4MYYR12V00BVWNLEKALFQQL8U6L,@Petplan What disease?,Private
3FO95NVK5C7D7H1CQ4MI6FOY1B1SR1,Thank you to @ThePiePizzeria for having serious Gluten Free options! My wife w/ #Celiacs disease finally has a pizza place to go to again!,Private
3Z8UJEJOCZK3J0KB68LV7MGS39W933,"I was your cure, and you were my disease. I was saving you, but you were killing me.",Private
3ZTE0JGGCEZU3NK01QFEXFFB4LVCOI,@realDonaldTrump Donald you are a disease to the country. You?re a cancer that needs to be removed. A turd that needs to be wiped away.,Private
3FK4G712NX7P8W1P5TMNWPTUNDKSSP,@cinemasins Going out in public is the number one way to catch a disease,Non-private
3O0M2G5VC69O1W3F6MQEHR8YH9S94O,"@tammijeffrey7 Maybe I do, don't judge me I'm cold and still on the train home and I have faith thumb disease too, leave me be ??",Private
30UZJB2POHJKIDIZ3I8EV6BQHDE357,a to the g to the u to the sexually transmitted disease,Non-private
3KA7IJSNW6CTEI4V2QWYBVEJW5RPB5,@BlueRisu @calamityjamie QUESTION how worried about DISEASE do you think he should be,Non-private
3EFNPKWBMSVLN6WY6C22EBFZ05303J,@ProMED_mail @HettiVonG I wasn't familiar with this infectious disease info site. Thx for sharing.,Private
3DWNFENNE32D78GOSYHR6LM1DE4J4T,"""What's the disease that old people get where you start forgetting things?"" ""Old timers.""",Private
3P7RGTLO6EKNKH2NJKRUK38EKD0KA4,@MANNI096 @SamTheStanner He had a disease ?? never wanted to be white stop this,Private
3MJ28H2Y1EF942BLMGS6J991C49O5M,@ShaunKing Guy on the left has Cushing's disease.,Private
3LVTFB9DE5PA5BDLIP31CBVQHE5QGE,@graystopleftab @TRL Then they?ed get like a tongue disease or something!,Private
35O6H0UNLSNV3RKO6301BDSFDAZJ5Y,"(912) 309-**** to (912) 850-****: You, Michelle, are a piteously reprehensible degenerate and a vacuous disease-ridden nefarious vermin.",Private
337F8MIIMZK652F26Q7LOG75E5Z044,@JohnnySqueasel @Justin___Bebis my chronic celiac disease is made worse by my morgellons,Private
3H6W48L9F4WL2L26XHSUY9R4669WPS,I have that disease that makes me incapable of doing anything without music playing,Non-private
3SSN80MU8CVZGUAGUUJ84BJCLY9XKL,Scurvy a disease resulting from lack of vitamin C Therefore vitamin C supplements should be paid for by the Fed Gov thru Obama Care (SARC),Non-private
3909MD9T2ZOFU8RLYE2J0960XWHFES,@pammisuee I think hurricanes or earthquakes or disease or violence is are far worse,Non-private
3VMV5CHJZ8MNXR5DZTXWHG6D1L4GTI,"Smiling faces deceive, you best believe to MC's, I'm the deadliest disease, My thoughts rip your throat and make it hard to breathe.- Kurupt",Private
3BFF0DJK8XJQNWE4UTRD6UPGPWYSTE,@JoeNelsen @Some_BlackGuy And they do die from being fat.... it?s called cardiovascular disease,Private
34R0BODSP16NSBYWS2PAEXFN823E58,Get back in the closet. Your disease-spreading degeneracy isn't welcome here. #NationalComingOutDay,Non-private
3GKAWYFRAP0MTF2FGMN46L2JZQ3PDC,"@kjcollard @Gabamonkey They'll have to nickname baseball players' pneumonia, ""Nationals Playoff Disease"".",Non-private
3511RHPADVLQ346M6VPHUTA39HTRLM,Support the rollout of #rotavirus vaccine to ensure every child across the globe is protected from disease #overtakeDD,Non-private
3H5TOKO3D9Q1JD1H8FN2XHHWR8K468,"When I first heard about Coachella I thought it was the name of some disease. Now that I know what it really is, I think I was right.",Private
3BDORL6HKKKX00CGTIWIRAKGF8FCRR,@AIIAmericanGirI @FoxNews Can't get rid of that disease,Non-private
3HRWUH63QU9RMHB9L1ST4K9WMU55NP,"@lilireinhart When I inevitably get liver disease, which person should I send the bill to? ??????",Private
3WA2XVDZEMOJBFYAXLZF63TN4XEE6O,"Eating slaughtered animal is a personal choice? Okay, would you like a lower risk of heart disease and cancer or a higher risk? You choose.",Non-private
31KSVEGZ34Z6EYILA9WJ34RJ7OXWRK,"wow just when i think everything is going great.. i get sick, hospitalized, & find out i have a non curable intestine disease. IM FINE",Private
3E24UO25QZX5N6BZRZ2BBFN18ZKO62,"Foot in mouth disease, you?ve got it.",Private
30IRMPJWDZQFJYO4LVDGFTXOKHORKJ,my favorite thing about this is that the secret disease is ross. everyone hates ross,Private
36QZ6V1589K5N9TTUYHNBQBI8A5SU5,My nurse just asked me how long I've had Sickle Cell when it's a disease you're born with and not developed. ?????????????????????,Private
3KA7IJSNW6CTEI4V2QWYBVEJW5RBPR,"Five scoreless innings while suffering from Mold Disease. Truly, a legendary performance thus far by Strasburg.",Non-private
3X4Q1O9UBHTOR6P4A973HTNX3A57OL,"Neither K wants to hang with me, they never do. It's like I got some disease they don't wanna catch ??",Private
307FVKVSYRMKNDFMRPSU3VHSMJ4477,@ABC @realDonaldTrump suffers from a disease called #Lieabetes ??,Non-private
3OB6JN3A9QWA9MO767QWU6PS9MJRMO,@Virgo_Virago We need to contain the disease,Non-private
3PA41K45VNB6C615P9KI6TSNDF17P2,"@sparkman_shawn ""Little talks"" by of monsters and men is actually a song about an older couple suffering through alzheimers disease.",Private
3NFWQRSHVELDEMNC49S70CRCACWFG9,"Feminism, like Liberalism is a disease I remember when I demanded equality & privilege at the same 2! It made me look like a total dumbass",Private
388CL5C1RJUDEASJAQDNGP8XM8VLHJ,Heart disease is the killer of women - learn what you need to know about your health.,Private
3VO4XFFP15TRCI2KPMZ76YIXIBN7QT,"Greed is an American tradition. Brewed in how capitalism is advertised. Consumption is disease, just like cigarettes are cancer",Non-private
3B9J25CZ25K91FCT87WNHKPC1AYCSF,@FawksTweets I guess liberalism truly is a disease,Non-private
3B286OTISEOS9XW51ZRIJO815O0JA4,Normally one waits until the patient is deceased before dissecting the brain to identify disease. But will that be too late? #Trump.,Private
3GL25Y68431U6IAJF6WOJOBGA34XMQ,If only we had heart disease and diabetes hitting back to back. I am sure they would hit CC,Non-private
32TMVRKDGN5ONRK51UK0HVDNX3A48U,@WorshipBlues imagine feeling like this when you also have coeliac disease. it's torture!,Private
3D1UCPY6GGG35V111GFH7QLHJ3F389,Every time you eat or drink you are either feeding disease or fighting it.,Private
3C8QQOM6JP8DA533G8V8G19CMLALIC,"It?s #true. More droughts, more pests?more Lyme disease, more asthma. Trust the experts, the scientists. #climatechange",Private
3QQUBC64ZEL0O0VJR7BOW30GFTEXNQ,do u just desperately wanna defend your inability to work out? or do you have a lung or bone disease that prevents you from doing so?,Non-private
3CMV9YRYP3895GN9YQG8S2OCZ0ZLJO,@OneKids Vaccines typically cost at MOST a few $hundred TREATMENT for the disease costs $Thousands!,Private
31GN6YMHLPZIFDIYPYWOTEWFTQGWS8,"Here's a good story! Someone asked me recently if it's harder having a lethal terminal disease or being queer. I kneecapped them, NO WORRIES",Private
36AZSFEYZ476J21RO25XHN31ITSVBW,"aint no one killin me bruh, im either kill myself, kill myself on acciden, die from sickness or disease or die from old age",Non-private
3QREJ3J43344G0TRGBGKTHOPEPZLKN,@snickle9 I wish there was a pill for the left right disease. that disease is debilitating,Private
3OQQD2WO8IDWU1DEA2R8KFFVMZJI3V,Strasburg has gotten through two scoreless innings despite suffering from mold disease or whatever.,Private
3GS542CVJVU6XF7FKR9OMJECH5N95T,@babyhayyyy Eating boogers at stoplights helps prevent heart disease,Non-private
34ZTTGSNJXVO578W2VLJXB7RWEIQHD,Immense disease potential. Only a few are talking about this!,Private
3RWSQDNYL9T70MRHTPMPIRR09XWFFA,"Human-specific CpG beacons identify loci associated with human-specific traits and disease. Christopher G. Bell, Gareth A. Wilson, Le? [1/3]",Private
36818Z1KV3KHOJUGYEZV3HRC9RF3AD,@_mayagucci @briianaloredo stop worrying about this tweet n worry about that back disease u got,Private
3QO7EE372OUEEU5A23BNB04T11DBQI,@zenhoneycutt Please cite source that claims .1ppb glyphosate causes liver disease. I think that is a made-up number.,Private
38DCH97KHH9KWD3MQVO49ON696MQJI,"@markgeorgehann1 The disease is in the second epistle of St. Paul to Timothy chapter 3. We r selfish, greedy, unloving,unholy,disobedient...",Private
3XBYQ44Z6PBJUDVDEY1E3JS1V9UWTX,Ppl who think #plague is a disease/threat of the past are forgetting the entire world is facing an antibiotic resistance crisis #Madagascar,Non-private
3VZYA8PITO5O1LJ2KVQVT8DJE1U059,"""Why his trashcan look like a venereal disease?"" ??????????????????",Private
3VQTAXTYN3S66NCRJCVSL11I4MJUB6,"@QuartzTroubador It also causes other nasty shit like arthritis, heart disease and high blood pressure. IT;S NOT OKAY TO BE LIKE THAT",Non-private
3ZQX1VYFTDCSRKUNKEZ9VTJSEUAO8O,@dysprosaic @philford Isn't that always Wilson's Disease or never Wilson's Disease,Non-private
3DZKABX2ZICPT7TX221SS79J0ESVC3,And folks do die from being fat. It's called diabetes and heart disease,Private
3RDTX9JRTY8LKJLY8KOLK3S88BI978,I wouldn't even like to tell you the tweet responses on the Ivana Trump article! Its a fucking disease right now - day after day,Private
3W31J70BAS3BDWZL3YNLQYY2KGLKC6,@chuckwoolery I would wish that disease on no one,Non-private
3Y3CZJSZ9K0C1F31E89AD4E6NRU5RD,@seanhannity Are you dying of liver disease? In that pic with Trump you look like you're in the later stages of fatal jaundice.,Private
3VAOOVPI3ZZF06B91BSL8H143P4LLQ,@TamwellAndCo Well I'm sorry steak bakes and heart disease isn't good enough for you.,Private
3CMIQF80GNX88IOF6CUF0KI1N026QS,@_hayIey it int recently you've gid me disease,Private
3YZ7A3YHR50O2U3ETX9F3EJ29TD5S1,@_IsmailRoyer @JohnSalmon859 Just so. Islam is also a symtom of a disease.,Private
34KYK9TV2RFQRAKNU70S60JUJPYBS7,I?m reading this book about cholera in England in the 1850?s and it?s so intriguing. Crazy how people thought/handled disease back then.,Private
3O71U79SRBWMA1OKLWQ1KGUOVO2MS7,"Cancer is not a joke, it is a disease that kills millions of people all over the world, and isn?t just some trivial thing to be compared to",Private
36FQTHX3Z3YM7TZ84SZRYSBIR903B8,"@seanhannity Sean is in the late stages of liver disease, judging by this picture he probably won't make it to Christmas.",Private
3V0TR1NRVA926FDKYS4EDMJINRA4AY,"@PILEDRIVER_13 I love it so much you outdone yourself, giant pumpkin patch is blessed and has cured me of all disease",Private
3SMIWMMK61CYUQA2E3RO8FE3EN1WUO,I have Social Disease. I have to go out every night. If I stay home one night I start spreading rumors to my dogs. Andy Warhol #andywarhol,Private
3ACRLU860NLPHRF5TCGNHJFFIYPEB9,@FkaJackie it causes celiac disease for ppl allergic to it ??,Non-private
3PN6H8C9R4XF6BWDR357GQDO044ADI,Puerto Ricans are dying from a bacterial disease due to unsafe drinking water because of the hurricanes. Ughh ??,Private
3B9XR6P1WE2XS71X7DREEZS7N6LJBZ,"@impeach_45NOW @CNNPolitics Even liberals can't keep their cities clean or stop druggies from spreading disease, liberalism is a disease",Private
3AJA9FLWSC5RADT7UXSALO4SPPOFI1,@Fernandez___21 Hollywood is a disease of pedophilia and sexual misconduct,Private
3VI0PC2ZAYRI6LVVSMB1BS0L53JXO5,What is white line disease and how do you treat it? AS #2019EQ2B2,Non-private
36MUZ9VAE69IWODP787TC93FLJ1EDG,"#????_????_????_????? The worst disease in the world today is corruption, and there is a cure: transparency ????#????_????_????_?????",Private
39KV3A5D18E3PYHXHQOC1YXY0Z87SI,Homo Sapiens translates to 'Disease',Non-private
3GVPRXWRPH1EVKE1CEUYXWRBR15I70,What?s the quickest way to get a disease to spread? Put it on money. That?s why I don?t carry cash.,Private
37J05LC5AXQQ74ZHL9IK9PG7QRXJD6,@OllieBass202 Check it for tics....wouldnt be fair if the pup got lyme disease cause of infected doe,Private
3UUIU9GZC5CPHUGTIXE5DJFOBCR5TQ,@rozesimmer @Some_BlackGuy CDC (center for disease control) stats are usually the best place to start,Private
3EHVO81VN5S0O3OFHGV4WAZJO2QH19,"#WorldMentalHealthDay ""Health is a state of complete physical, mental and social well-being and not merely the absence of disease"" - WHO",Non-private
3K2CEDRACB8NP11ZAWVRULQAX7GMTW,@heavenvator Yes girl please call the doctor we might need new kind of specs to cure disease called bangchaned,Private
3ABAOCJ4R8BAXL97TS1WPGFND0HQMM,@maddow A Trump impeachment would be a blessing for Conservs Pence represents a respectable Pres. to crush Liberal disease forever! Bring it,Private
3LOJFQ4BOXMLIO5Z3UIWA4GK5GXKD6,The people that I talk to are suffering. Their lives are in a fragile state because of the disease that they are afflicted with.,Private
3S4TINXCC0UBTISUNQJJMV9TM0VOBN,It?s called ?PMS? because ?Mad Cow Disease? was already taken.,Private
3T2EL38U0MRLRX8B7Z350XVLK41XQD,@MoonPencilLuna Yeah we had to put him down spring 2015 because he had some blood disease. His name was Duke :3c I miss him ???,Private
32FESTC2NHXPGS4XXCRNWL70M7JCUV,?I thought vegan meant you had a venereal disease.?,Private
3M67TQBQQHV33LJWFN05UUUY9JO9AZ,"""your disease doesn't control your mindset"" I'm sorry, when did you start knowing my own illness????????",Non-private
31GN6YMHLPZIFDIYPYWOTEWFTQGSW4,zoonotic disease we can contract from contact with urine of wildlife - contaminated water is all Puerto Rico has rn :(,Private
3O2Y2UIUCQ1IG8JVU0DMY4J5HTDKFH,Fun fact : I still have a scar from a random skin disease I had one year ago related to stress. I'll probably have it my whole life,Private
3H1C3QRA01Q8RW7B7CCIS3LX0JPECG,For those who don't know this last Monday I was diagnosed with Huntington's disease. #AskMeAboutHD,Private
3KG2UQJ0MJVGF3U75TGW2V4NIQRQNM,"#NowPlaying @ 21:17:40 ET: ""Teenage Disease"" by Black Rebel Motorcycle Club from ""Specter At The Feast"" (2013)",Non-private
3INZSNUD80X11SM8ZXR7KV24UML9D1,I ain?t gone speak on that disease y?all gave each other ?????? #yb,Private
3AXFSPQOYQ5N5ODDCFDAXPJS24DFJD,:very human being is the authoe of his own health or disease. Buddha,Non-private
3O2Y2UIUCQ1IG8JVU0DMY4J5HTDFKC,"Got a viscous, fast spreading, highly contagious disease known locally as the common cold. Fearing the worst. Already written my will",Private
30F94FBDNRRR6AX2J75IG5FGL8CBTW,"He cough in blood on his hand and he has disease. ""Can someone help me?"" H cough and poisoned.",Private
3TL87MO8CMWT0E1DF0PND4WK6TIFLF,@chuckwoolery She looks more like she has turrets and SAD( stupid ass disease).,Private
30P8I9JKOIS4UMKINSEKE1398X75V6,@mommyd13 we have something in common. I also have Lyme Disease @ damage was horrendous. Tested positive after Docs could not figure it out,Private
3QI9WAYOGQIKLY3SYGJKVKX25ON6SH,@GovHowardDean Neurosyphilitic disease. Sorry.,Private
3YLTXLH3DFD35V7H2I6UX6HHRIWPHL,"@TheMorganics Son has Coeliac Disease so we do GF wherever possible - and if not possible, he has to go without/eat different.",Private
3UDTAB6HH66728LENL3C5OIL0XD090,@realDonaldTrump Hey jackass! Why aren't you helping Puerto Rico? People dieing from disease from lack of fresh water and basic needs!,Non-private
3IYI9285WS7G2CT3LDN9PJYP5RLJC6,"@RickWilson1948 @bbusa617 Whatever their thing is, not spreading disease should be important to them but it clearly isn't.",Private
3FDWKV9VCN92PEGOA1L1ZHCCGLNMUN,@CNN Appears to be a common disease in Hollywood!!! Any chance of the fires in Ca burning that place to the ground!!! Needs a real purge!!!,Private
32PT7WK7DMMFMQXSIOQXTIZIUUC3DF,"@AmbJohnBolton I think it's both. Treat the disease, not the symptom.",Private
3OEWW2KGQJI48FQE1MAPHLXTPL7ODU,@charliesupanova Disease infested terrorist boxes..,Private
