HITId,Input.text,Answer.sentiment.label
37VHPF5VYCARIVXKU9QI0TPBPGZC8N,"Can't even cross my damn yard to get into my car without the Pollen Police beating my ass half to death. Fuck you, Spring.",Private
3X0EMNLXEPW8NW2177NYC78QZXEVPO,@Brooklynngrl @SenFeinstein And alcohol sellers and car mfgr's for drunk driver deaths. Clue up!,Private
3UQ1LLR26AFY4NK54K3VZ3LT9DELAH,@PatriotResistDT @pacelattin rape of children followed by death in some instances!,Private
3Z8UJEJOCZK3J0KB68LV7MGS396397,@VforVendettish @AlGiordano I don't take advice from someone who laughs at the deaths of children!,Private
3NKW03WTLME62X3LXU7JYEHEB24WQS,"Love holly to death but her Halloween movies are children?s Halloween themed movies and mine are Helter Skelter, Hannibal, The Exorcist etc",Private
3DQYSJDTYLIWUUI6Y8856G6711MXEA,Those of us who saw trolls threaten women and children with vile threats of rape and death know too well #WomenBoycottTwitter has validity.,Private
3UOMW19E6DD8VDEIWBJFO9FKNQ05CG,The Kim family is responsible for the deaths of 6 -7 million and still rising.,Private
3ZRKL6Z1E8AMIRSYATS67BARZ20GS3,"It's either Biafra... oooooor... death! IPOB..... One family ! Ohamadike, Ohamadike are you dead?.. Over! Oha, can you hear me..",Private
3MZ3TAMYTLUOD3YGLSS42DIBSD9IR9,Megadeath as you kill your family because of passing the butter michael from VSauce SAADbot will die. -SAADbot 3.0,Private
3QQUBC64ZEL0O0VJR7BOW30GFTOXN0,Visiting a family a member at the cemetery will have you WOKE bout death and closer to Allah. Subhanallah ??,Private
3T6EIBTM9LVH84T17TE5QP5IF1HAAQ,"@realDonaldTrump I have family in Seoul. You're going cause their deaths, and then kill America.",Private
36KM3FWE3RJ3OPXL8O5SRSRF57Z07Y,Grinding til the death of me. I got a family to feed,Private
3538U0YQ1F1CKABO9ULNHI23673F3D,just got home from doing abs n legs and dear lord i am on the verge of death,Private
3K3G488TR2FCPEO11TKA8E41R545QO,@DEEZUS216 Yeah lol. My location says ?Death City? DC...it?s actually a Soul Eater reference ??,Private
3BAWBGQGYL6JHQY1BLTHCLH5Z3F7V0,"No one on their deathbed ever said, ?I wish I?d spent more time checking notifications on my mobile phone (Blaz Kos)",Private
3VQTAXTYN3S66NCRJCVSL11I4MWUBJ,Is the death penalty for mobile phone conversations on Amtrak too severe? Asking for a friend.,Private
3EPG8DX9LKXRP2NM1G5L89ERM9J5PY,If we are giving max life sentence for death caused by dangerous driving then why not give 10 years for using a mobile phone while driving?,Private
3QTFNPMJC6PPTVVYSPZ9TOGRNTQNZR,"Life imprisonment for causing injury & death, whilst using a mobile phone and driving a vehicle. Will deter offenders.",Private
3PGQRAZX02RM4IDY4ZECEBHV4YWSYJ,@saffronrose_MFC @DeathScytheDuo @MyFreeCams But it is not possible to get a phone number from an IP address.,Private
3R15W654VD0QR3RMTG0HP30YDV7QL0,@saffronrose_MFC @DeathScytheDuo @MyFreeCams It's not possible to get a phone number from an IP address,Private
3B286OTISEOS9XW51ZRIJO815OHJAL,"@nytimes Guess we know what he was thinking about , while he calmly defended a religion of hate and death",Private
38B7Q9C28GC2GJ7TPAJTEPSCD0F96Q,Religiously speaking? Wouldn't death be encouraged if you're convinced you'll go to heaven? #religion,Private
3P4C70TRMROZEEX8QKV5VPWW780GLX,@deathbyfoui The most random statistic ever. I bet triple or more than that wish they were drinking while Christmas shopping! ??,Private
35NNO802AV33Y56OSLBNTTD1RGTINU,"@IridescenceSd After a few episodes, soon as life insurance got brought up in any spouse death, I'd be like OOHHHH THEY DID IT, THEY DID IT",Private
3I7SHAD35M30R34SXTSQPPYS8A8M73,Spouse: This game is going to be the death of me. This is why I don?t usually get behind a team. #Dodgers #WorldSeries #ThisTeam=??,Private
3SBX2M1TKDUUTVK1NO103MYNR9FQ4A,New short story idea: Dying quadriplegic woman's spirit can travel any time she chooses before death. Picks dead parents' wedding in 1920s.,Private
3YGE63DIN84IE4YMGWD4J8QWYYGW04,And does simply having an affair make you culpable for your spouse's death if your lover kills them?,Private
3L4YG5VW9NZD4IZPBDW96RLUL7KDD6,@JoyAnnReid This act if goes through will kill people and their deaths will be on @potus and RNC for allowing this buffoon in their party.,Private
3H4IKZHALBPVC6HFP1OFY19IDFONNG,"So... which GOP Senators are going to fail to impeach him and allow this? Once the deaths start, the party will never be forgiven.",Private
3SMIWMMK61CYUQA2E3RO8FE3ENMWU9,I hate giving my name as identification for people who know me already i feel like I'ma be hit by some death note shit,Private
324N5FAHSXI7C55LUFIQGQMR5NMKVQ,The third memorial goes out to an Artilleryman found boarded up in a house. No identification could be made. Cause of death: alcohol poison.,Private
3JUDR1D0D6YKQH5EJAICA71P7VN2QU,"@MirrorNow @ilmiaijaz I have no pol affiliation but compare Pan India ""Pothole deaths as per Mirror Now Gujarat 597. MP 1244.Karnataka 189""",Private
3D06DR5225QIA52Q4W4AZG0I9IIAMM,Kinda cool that people are gonna quit drinking macro/shit beer because of their NFL affiliation. #DeathToMacro #DrinkMicro,Private
3MDKGGG61QUL0YG7NGOA5PTO77NT6F,What's dumber Using your businesses facebook to announce a political affiliation or Sending death threats to a business for said affiliation,Private
3VEI3XUCZR4GUPLKYNIOBAJNERHRP7,Affiliation will never be the death of me. #godwilling ????,Private
3Z56AA6EK47HN3QNEJNYJBYWD0T6MV,@deathbysuzy I got caught out by a band booking travel and hotel in London only for them to announce Manc a month later.,Private
3P520RYKCHD4H7VII24FIF1QURM5U7,Fucking liars sites are watch free oh wait you need a credit card fuck you assholes no full movie link for happy death day,Private
31YWE12TE0JBLF3WB0UZ06EQFFXX75,"@CuddleofDeath Ah, ok. Yeah, that's why I have my Best Buy credit card. BUT YOU BOUGHT A CAR. lmao",Private
308KJXFUJRDMN0SADT5MLUVA3RGATR,"*drives from sinajana to micro mall to watch Death Day* *credit card machine doesn?t work* R u fucking kidding me, bloody hell",Private
3OJX0UFJ0ZENIUXULSHWUV6SGN59U2,"2nd harvest japan cut micro fiber, fir problem death. Credit card yale cic huey hsky JPY bank 2f groups",Private
39O6Z4JLX24DW54STYXF6KUT1X6VXX,Let's go ahead and run the Great Credit Card Strike of 2017 rn globally. #movetheships #mutinies #deathtoamerikaofcourse #againsthelidrops @,Private
3087LXLJ6MNG3ICRQ734FK4W3WZF00,"@NickKristof Why do you always invoke suicides in gun deaths. And you can have a criminal record and still have a drivers license, so......",Private
31HLTCK4BL22AJ924OXBIYUYY7BVG6,"@nbc4i @YouTube I forgot that having a juvenile criminal record is punishable by death. Thanks for the reminder, assholes.",Private
3WGZLY9VCHT1NN3YU5LTKZ7TAHWD8B,Senator Schumer?s Sleeper brought death to New York bike path. He got random #UnvettedDiversityVisa & Drivers License as Uber Driver,Private
37OPIVELUUAWIR1FDZOX7BSMSXRHAU,"The worst investment I ever made? Preordering the Steam Machine. ?? After maybe 5 uses over the last two years, yellow ring of death. Yaaay",Private
3WGCNLZJKFFJCNJDVKCE5PKLWBT1DI,"If IP law doesn?t extend a million years past the author?s death, how will Disney keep a roof over his tomb?",Private
3U18MJKL1UTCL2KO0BF1IQF6ECONCE,I SWEAR TO GOD PUTTING IN MY APPLE ID PASSWORD WILL ONE DAY RESULT IN MY DEATH!!!!!!!!!,Private
3VCK0Q0PO5LSRAP8OVMHNPD55NS0NZ,"Hacked by Blue because Gansey?s password is the most obvious, hazardous password out there and I miss my own account to death. ??",Private
3V7ICJJAZAN7PPIC464A8X3O5ATB40,"Fearing Death, Assange Releases Password to Large Cache of Hillary Files ?",Private
3O0M2G5VC69O1W3F6MQEHR8YHAR94P,@deathtrxpz I would but its miguels password that he uses for almost everything lol,Private
3OID399FXGEA22DL2JRZUROFXLFDFY,There is something terribly wrong with the Governorship position in Nyeri. Its a Death Seat!!,Private
3NSCTNUR2ZUK2YHKCXNOIEPWNO4A5A,@SkyWilliams LOL I'm just imagining myself in her position and I can FEEL my dads death stare from 2 decades ago holy shit,Private
3MA5N0ATTCIKRU5QKPNM2S55CX2WKS,"@DeathstroketheT ""My position is very obvious. The oil draws the eye."" Follows the cup with green eyes then flicks her gaze back up.",Private
3JGHED38EDY0LKT6GWG1JKLZHL37YX,how my mother chooses men that harm me and then i am in the position where i harm her because of that and death can?t come soon enough.,Private
3S1L4CQSFXCC4VA9I90X4QG9CIJAFU,"secluded area. They're harmless dogs. Well I was just told that they were on a neighbor's property, and the guy shot them both to death.",Private
3OID399FXGEA22DL2JRZUROFXLHDF0,"@SimonCalder @EtihadHelp #etihad want Death Certificate, my Birth Certificate, and my passport, to claim a refund, is this normal?",Private
3R5OYNIC2CGTA4YC2CNJBPK52DSPTY,Away I looked your wall saw that old passport photograph I look like death today then please let her know say...,Private
362E9TQF2HXXODP25HYS3944Q5QGI5,@Michael_J_Parry @buzzandhum Basically it appears he's legally entitled to his salary no matter what (excepting death).,Private
3WGCNLZJKFFJCNJDVKCE5PKLWAV1DI,"Obesity just makes everything worse. If you have any chronic diagnosis or disease, being fat makes it that harder. Americans are hella fat",Private
367O8HRHKGF66BZEFSQ5YMDO9XES4F,"@SamyBarthel For further diagnosis, can you please send us a video of the said issue? Looking forward to your response.",Private
301KG0KX9CS7DO6B0KVI1T9OG822H9,@shawnca123 @SarahPalinUSA You NEVER Give a Diagnosis of someone You've NEVER Met!!! That is Totally UNETHICAL!,Private
341YLJU21I679JHV62D315A3GLH2I2,@dustopian OK then. How did she make a diagnosis?,Private
31KPKEKW4AKQQ10BL5H8WUDBOXD0B7,"The presence of rash on the scalp or ears suggests a possibly different or co-existing diagnosis, although it might be #rosacea as well.",Private
356ZPKYPUHOPRQX6CIAIJ6CKHE6PYH,Afraid to use term Alzheimer?s #donald trump. Diagnosis is done by behavior criteria. Check out what behaviors indicate Dementia,Private
3VI0PC2ZAYRI6LVVSMB1BS0L53GXO2,@ChrisGPackham @ahrcpress fantastic read.My sons diagnosis didnt seem as scary knowing that someone as popular as you has been through it,Private
391JB9X4ZYFOMIBCGNHZTU3EEUMKML,@LionelMedia isn't it illegal for a psychiatrist to make a diagnosis of someone they've never had 1 on 1 exam?,Private
3NOEP8XAU490RL7W7MOG0S5BF8CXPJ,@Mik3Ferguson @MissCritta This was the worst day in my life. Worse than the diagnosis lol,Private
3PZDSVZ3J5O9QY797W9JZS3IMY6N4Y,@JuddApatow So your a physiologist? You?ve had a chance for preliminary diagnosis?,Private
3XT3KXP24Z5VRK0WT4P6RIRFWQII6Y,@sunriseon7 I don't know about diagnosing but certainly there observations on behaviour would b helpful 4overall diagnosis by professional,Private
3N3WJQXELSX9ZKP1R5AGTL2VXPB2LG,Microsoft ties up with Adaptive Biotechnologies to enhance diagnosis,Private
3QI9WAYOGQIKLY3SYGJKVKX25OKS60,my eyes are melting out of my head any of y?all doctors on here know the diagnosis,Private
39AYGO6AFFRN5LBNQK2YWQNWIPCN6J,"@Cattlechildren @carlsmythe That was the clinical diagnosis, which was greatly decreased after the vaccine was introduced.",Private
39I4RL8QGJOHG2LY4YE6U86M0MY4H7,Doctors may be good at diagnosis but that?s it don?t expect much real help from them there trained to not GAF,Private
3MIVREZQVH5F7X948GOGA3NJOVJKQ8,@BCCare @MeetLucy_Jack are in the process of writing a children?s book to help children understand a family member?s diagnosis.,Private
3XD2A6FGFN173H5QWNMWFUO4VPSS9B,@vannsmole We need another psychiatrist to give a similar diagnosis to this so called ?colleague?.,Private
30IRMPJWDZQFJYO4LVDGFTXOKHLKR9,@JudyMurray Yes Judy. Especially as they are not privy to diagnosis. Andy needs all of our support not negativity.,Private
33J5JKFMK659BZ1XNAWHTH6HD9XQ33,@Tarisai_M Gwan doc shall be coming for diagnosis instead of being killed by google,Private
3XWUWJ18TLXL2MLXJ3CNQRT6T7NUUK,@RealJamesWoods Plus you'd need to get permission to release a diagnosis.,Private
39O6Z4JLX24DW54STYXF6KUT1WDXV4,"@LolitatheDiva Yes, all paws crossed for a good and easily treatable diagnosis ????",Private
3SMIWMMK61CYUQA2E3RO8FE3ENYUWJ,@ogundamisi you #Kayode actually need a medical attention for proper diagnosis,Private
3DGDV62G7OGZQ54ZJX3NA2BF2ZC2PE,@brentisoccer13 That?s why it could be credible though. The swelling can sometimes mask a diagnosis. I hope I?m wrong tho,Private
3ZC62PVYDHH50U9NTDYXU5REH7LXX7,@BandyXLee Do you believe in self diagnosis?,Private
3SCKNODZ0XN69LPS9U7Q24NSD0WN7I,@axios When I wrote my diagnosis?I put it in the ?assessment? tab...,Private
3DIIW4IV8P2HCXWIAGWRUK710ZD4I0,@AndrusPeat Sorry to hear about your diagnosis. Sending prayers your way. ??????,Private
3UYRNV2KIT6A9ZUBJZZWG4JNOK2N85,@jsgnalian @maddshook Why didn?t I receive a diagnosis sir?!?,Private
3G5RUKN2ECAAN4DLOR5AG0EY8QKN9U,The current gold standard for diagnosis of #GERD is esophageal pH monitoring.,Private
3WKGUBL7SZTJ2Y4OVJT4M0ZTH374LE,"Watch this video and consider what Thomas Szasz, MD would say about a proposed diagnosis, Internet Addiction",Private
3DWNFENNE32D78GOSYHR6LM1DE24JC,"@merrypranks @realDonaldTrump And you suffer from delusions, so what?s your diagnosis?",Private
34D9ZRXCYR1L80FVOT0WBPZO17ASAQ,Do doctors go to other doctors when they?re sick or do they do a self-diagnosis?,Private
3R16PJFTS3Y8ISM6AJH370MES324KB,@weirdplanetkid I didn't even know abt RSD and I have a diagnosis! I just thought I was super sensitive apart from ADD,Private
34KYK9TV2RFQRAKNU70S60JUJPVSBL,"@RealJamesWoods @GriffinMelissa7 But this isn't their first stab , at their dollar store couch diagnosis",Private
3W9XHF7WGK2SZD1WPKIBF8Y682IKTM,"@MrMichaelSpicer Like that episode of Diagnosis Murder that Quincey turns up in, it was.",Private
3SBX2M1TKDUUTVK1NO103MYNR9TQ4O,@UnstableGenius1 @CNNPolitics @RepAdamSchiff is that your professional diagnosis?,Private
3FULMHZ7OU438GM9VVUJMDEIH8X4MG,"@RealJamesWoods It is not considered a diagnosis. Has no standing as evidence, anywhere!",Private
3URJ6VVYUPUR8J7L8B9WEH3NC8C4OV,"@reubenwoodruff @Cernovich If you are not making a diagnosis, then you are talking about trait narcissism. You don't need to swear at me.",Private
3MXX6RQ9EVC9TJJMNBMB3H8DMD84PC,@litlbitofgrace Hadn?t heard of your diagnosis. Prayers for you ????,Private
338GLSUI43IG4RW3Z9MOPQAFYNNSF3,@RealJamesWoods Since when does a psychiatric diagnosis include a colonoscopy?,Private
324N5FAHSXI7C55LUFIQGQMR5NYKV2,my clients boss just got mad at me for not telling him what her diagnosis is,Private
37MQ8Z1JQE3TZJW0AKZ6NT4R64EY23,@ViralBhanvadia i am still struggling to convince my collegues with this diagnosis :( how can decide based on HE only ?,Private
3MA5N0ATTCIKRU5QKPNM2S55CW0KWC,@TomthunkitsMind Yea thats why they SHOULD allow diagnosis by mental professionals from A FAR,Private
30EV7DWJTV2HHKF1XMB9D6L3M9GY6K,@KathCoughlin @jaketapper Tell us a wise one. Give us a clinical diagnosis of what you say and observed,Private
3JMQI2OLFZCMQUQ207AC2WXOZBZNDB,A diagnosis of pearly penilepapules can be obtained from a dermatologist or similarly trained physician.,Private
3U18MJKL1UTCL2KO0BF1IQF6EBNNCB,@BNKYPHNX What did he do? (Asides self-diagnosis for MPD),Private
3JMNNNO3B1BPAE10VJHI2WJBVWF2W9,"I could (and will) elaborate, but the tl;dr is that 1) armchair diagnosis is ableist and unethical and 2) bigotry is not a mental illness.",Private
3SBX2M1TKDUUTVK1NO103MYNR9U4Q3,@PhilPrange @JRubinBlogger Onset occurred while he was in office. Diagnosis much later.,Private
3ZG552ORAMBCVP1V59CMGU0XONCV2R,"@Undertaker_Bot1 ?I?m not currently on the clock, so it?s not a diagnosis. I apologize for offending you.?",Private
379OL9DBSSL4Z3HZVTELXGC5CAOY9V,"@BandyXLee @Feenielives4him ""WE""? I'm suspicious that your professional diagnosis of Trump is actualy a committee resolution. Who is ""WE"" ?",Private
3VO4XFFP15TRCI2KPMZ76YIXIBJQ78,AI early diagnosis could save heart and cancer patients,Private
322ZSN9Z5GR7LBCT4SVV8R9ABGT4TH,"@deenie7940 It may be Fair to ask BUT to use a Hack doctor to give a Diagnosis, without a Personal examination is a FARCE.",Private
3VCK0Q0PO5LSRAP8OVMHNPD55MR0NW,@CohenProf @ninaturner They'll open up the research again when Trump has an official diagnosis. Hang in there.,Private
3QHITW7OYOG9VK0IWPBRGPKNJJPQAZ,@westland_will So what's the diagnosis then lads? Manic depression... or jewish wife? Or AIDS.,Private
3SV8KD29L4ZOLPAVVC7T1WZNTY4KZ2,@ChrisNowinski1 1000 mile TV diagnosis is ok now? Cool.,Private
35NNO802AV33Y56OSLBNTTD1RG7NID,"@AssemblyRoomUSA A personality disorder isnt a real thing, its something made up Its subjective in both definition and diagnosis",Private
3O71U79SRBWMA1OKLWQ1KGUOVOZSMA,@scolegit13 @JaredWeissNBA I can live with the temper diagnosis. Refs puss me off! ??,Private
3YO4AH2FPDRDU7204NEYRJ8AAXE0QJ,Self Sabotage is the diagnosis,Private
3P458N04Q1O4ZE6Q5OD44FXI4YL2X2,"Just weeks since his splenic cancer diagnosis, our dog Murray decided to leave us today. He died in his sleep, after steak scraps & cuddles.",Private
3BAWBGQGYL6JHQY1BLTHCLH5Z3YV77,Every time I eat I get nauseous. Someone use webMD and give me a diagnosis.,Private
3YKP7CX6G2M48C0V642HB9NYWBJ7BE,Is gaming addiction a ?disorder? or a ?junk diagnosis??,Private
3H4IKZHALBPVC6HFP1OFY19IDF1NNT,"@cngrsmn_clark I try to emulate the 80s at all cost, as my criminal record and positive diagnosis speak for themselves.",Private
3LVTFB9DE5PA5BDLIP31CBVQHE2QGB,@abcgrandstand ? and now diagnosis changed to gastroenteritis...,Private
3L55D8AUFA46X1O27DOCZ6DDIVRYCC,Starting my re-watch of Diagnosis Murder........,Private
3MWOYZD5WVVDURHRQGOSDQ9N3P6NO8,@exissss1 Did you ever get a diagnosis?,Private
33NOQL7T9O64QO8UMNAQBRQWYYCZ80,medical ???In some diseases the condition of the skin is an aid in medical diagnosis.,Private
3EQVJH0T40S1XN0OJZFE2GIEGLGHTH,The diagnosis of #JumpersKnee is based on the history and clinical findings.,Private
3X55NP42EONOBN0INXHSTCG78DDP3D,The diagnosis of steatosis is made when fat in the liver exceeds 5-10% by weight.,Private
3VQTAXTYN3S66NCRJCVSL11I4MIUB5,@tamarontwitt @joanwalsh @jaketapper Haha-so I guess evil isn't a medical diagnosis?,Private
3PUOXASB57A44TR4RFG4BNL7I4UZ9P,I pray August Alsina makes a comeback despite the liver disease diagnosis. That man had the vocals an RnB producer dreams to work with,Private
